"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Bomstasjonstype";"Navn bompengeanlegg (fra CS)";"Navn bomstasjon";"Vedtatt til år";"Link til bomstasjon";"Innkrevningsretning";"Bomstasjon_Id";"Bompengeanlegg_Id";"Takst liten bil";"Takst stor bil";"Tidsdifferensiert takst";"Rushtidstakst liten bil";"Rushtidstakst stor bil";"Rushtid morgen, fra";"Rushtid morgen, til";"Rushtid ettermiddag, fra";"Rushtid ettermiddag, til";"Timesregel";"Timesregel, varighet";"Timesregel, passeringsgruppe";"Gratis gjennomkjøring ved HC-brikke";"Etableringsår";"Tilleggsinformasjon";"Prosjektreferanse";"Eier";"Vedlikeholdsansvarlig";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"536627059";"45";"1";"2014-08-06";"2019-10-17T16:13:53";"Kun manuell";;"Militærvegen";;;"Begge retninger";;;"20";"40";"Ja";;;;;;;;;;"Nei";;;;"Stat, Statens vegvesen";"Statens vegvesen";;"Elverum";"Hedmark";"ØST";"Hedmark";"";"0404 Søndre Hedmarken 2015-2021";"0427 Sv80 hp1 m108";"4";"427";"S";"V";"80";"1";"1";"108";;"702419 0.01874023 0.01874023 WITH N/A ";"POINT Z (315665.32016 6745745.31337 190.79871)";"6173"
"556713120";"45";"7";"2018-05-09";"2019-10-11T14:48:57";"AutoPASS + automatisk";"Vegfinans E18 Vestfold AS";"E18 Fokserød";"2035";"www.e18vestfold.no";"Begge retninger";"5";"26";"7";"11";"Nei";;;;;;;"Ikke timesregel";;;"Nei";;;;"Privat";"Statens vegvesen";"POINT (226344.416758525 6571133.02604512 91.0299987792969)";"Sandefjord";"Vestfold";"SØR";"Vestfold";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"0702 Vestfold syd 2014-2019,0707 Vestfold veglys 2016-2021,0706 Vestfold elektro 2018-2023,0702 Vestfold vest 2019-2027,0704 Vestfold riksveg 2019-2020,9202 Nedre Telemark og Vestfold 2020-2021,9202 Nedre Telemark og Vestfold 2021-2023";"0700 Ev18 hp7 m2030";"7";"0";"E";"V";"18";"7";"7";"2030";;"2258382 0.58475153 0.58475153 WITH 1#2#3#4 ";"POINT Z (226344.36677 6571133.13353 91.20216)";"6173"
"556713122";"45";"7";"2018-05-09";"2019-10-11T14:48:57";"AutoPASS + automatisk";"Vegfinans E18 Vestfold AS";"E18 Natvall";"2035";"www.e18vestfold.no";"Begge retninger";"6";"26";"8";"12";"Nei";;;;;;;"Ikke timesregel";;;"Nei";;;;"Privat";"Statens vegvesen";"POINT (225816.30712007 6568418.76873884 89.4000015258789)";"Sandefjord";"Vestfold";"SØR";"Vestfold";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"0702 Vestfold syd 2014-2019,0707 Vestfold veglys 2016-2021,0706 Vestfold elektro 2018-2023,0702 Vestfold vest 2019-2027,0704 Vestfold riksveg 2019-2020,9202 Nedre Telemark og Vestfold 2020-2021,9202 Nedre Telemark og Vestfold 2021-2023";"0700 Ev18 hp6 m2232";"7";"0";"E";"V";"18";"6";"6";"2232";;"2258479 0.51428571 0.51428571 WITH 1#2#3#4 ";"POINT Z (225816.00255 6568419.10919 89.29051)";"6173"
"568885041";"45";"3";"2017-03-30";"2019-09-17T15:09:24";"AutoPASS + automatisk";"Ferde AS - Askøypakken";"Storeklubben";"2028";"www.askoypakken.no";"Med metrering";"3";"54";"29";"48";"Nei";;;;;;;"Standard timesregel";"60";"540020";"Nei";;;;;;;"Askøy";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv562 hp70 m41365";"12";"0";"F";"V";"562";"70";"70";"41365";;"805081 0.65713829 0.65713829 WITH N/A ";"POINT Z (-38125.6699 6736382.79027 43.81212)";"6173"
"568885042";"45";"3";"2017-03-30";"2019-10-31T22:52:38";"AutoPASS + automatisk";"Ferde AS - Askøypakken";"Vatnavatnet";"2028";"www.askoypakken.no";"Mot metrering";"4";"54";"29";"48";;;;;;;;"Standard timesregel";"60";"540020";;;;;;;;"Askøy";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv563 hp2 m528";"12";"0";"F";"V";"563";"2";"2";"528";;"805724 0.01909963 0.01909963 WITH 2 ";"POINT Z (-36742.92294 6737296.62923 18.03294)";"6173"
"568885043";"45";"3";"2017-03-30";"2019-10-31T22:52:38";"AutoPASS + automatisk";"Ferde AS - Askøypakken";"Stongafjellet";"2028";"www.askoypakken.no";"Mot metrering";"2";"54";"29";"48";"Nei";;;;;;;"Standard timesregel";"60";"540020";;;;;;;;"Askøy";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv562 hp2 m806";"12";"0";"F";"V";"562";"2";"2";"806";;"805722 0.45226008 0.45226008 WITH 2 ";"POINT Z (-38697.64339 6737101.64889 46.55318)";"6173"
"568885044";"45";"3";"2017-03-30";"2019-10-31T22:52:38";"AutoPASS + automatisk";"Ferde AS - Askøypakken";"Nedre Kleppe";"2028";"www.askoypakken.no";"Mot metrering";"1";"54";"29";"48";"Nei";;;;;;;"Standard timesregel";"60";"540020";;;;;;;;"Askøy";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv562 hp2 m2816";"12";"0";"F";"V";"562";"2";"2";"2816";;"805722 0.65371343 0.65371343 WITH 2 ";"POINT Z (-38451.86301 6739037.56804 55.10938)";"6173"
"568900609";"45";"5";"2019-01-30";"2019-01-30T13:43:53";"AutoPASS + automatisk";"Vegamot AS";"Haakon VII s gt , O-snitt";;"www.vegamot.no";"Begge retninger";"60";"64";"11";"26";"Ja";"14";"33";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"160009";"Ja";;;;;;"POINT (274367.76 7041492.99 60.82)";"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"";"1609 TrondheimBydrift 2011-2015,1610 Trondheim Indre 2015-2020,5006 Trondheim 2020-2028";"5000 Fv6668 hp1 m4482";"50";"0";"F";"V";"6668";"1";"1";"4482";;"2449259 0.64977347 0.64977347 WITH N/A ";"POINT Z (274368.06623 7041493.32363 54.10834)";"6173"
"574470407";"45";"1";"2014-09-10";"2018-12-04T02:00:58";"AutoPASS + automatisk";"BPS Nord - Helgeland Veiutvikling AS";"Fv. 78 Drevja";"2029";"bomveinord.no";"Begge retninger";"3";"50";"30";"48";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2014";;;"Fylkeskommune";"Statens vegvesen";"POINT (422789.946044922 7319927.76794434)";"Vefsn";"Nordland";"NORD";"Nordland vegavdeling";"";"5001 Helgeland 2014-2020,1803 MOSJØEN 2016-2021,1851 Helgeland 2020-2025";"1800 Fv78 hp50 m7668";"18";"0";"F";"V";"78";"50";"50";"7668";;"2490821 0.65886288 0.65886288 WITH 1#2 ";"POINT Z (422790.05996 7319927.31938 50.58533)";"6173"
"575600869";"45";"1";"2014-11-21";"2018-12-04T02:00:57";"AutoPASS + automatisk";"BPS Nord - Helgeland Veiutvikling AS";"Fv. 78 Toven";"2034";"bomveinord.no";"Begge retninger";"2";"50";"91";"245";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2014";;;"Fylkeskommune";"Statens vegvesen";;"Leirfjord";"Nordland";"NORD";"Nordland vegavdeling";"";"5001 Helgeland 2014-2020,1801 HELGELANDSKYSTEN 2018-2023,1851 Helgeland 2020-2025";"1800 Fv78 hp2 m14141";"18";"0";"F";"V";"78";"2";"2";"14141";;"2490870 0.79199291 0.79199291 WITH 1#2 ";"POINT Z (413437.34776 7330280.05433 23.17143)";"6173"
"577440717";"45";"7";"2018-05-09";"2019-10-11T15:18:30";"AutoPASS + automatisk";"Vegfinans E18 Vestfold AS";"E18 Gulli";"2035";"www.e18vestfold.no";"Begge retninger";"3";"26";"5";"9";"Nei";;;;;;;"Ikke timesregel";;;"Nei";;;;"Privat";"Statens vegvesen";"POINT (235834.943471942 6582981.9340108 27)";"Tønsberg";"Vestfold";"SØR";"Vestfold";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"0702 Vestfold syd 2014-2019,0703 Vestfold nord 2016-2019,0707 Vestfold veglys 2016-2021,0706 Vestfold elektro 2018-2023,0702 Vestfold vest 2019-2027,0703 Vestfold nord 2019-2019,0704 Vestfold riksveg 2019-2020,9202 Nedre Telemark og Vestfold 2020-2021,9202 Nedre Telemark og Vestfold 2021-2023";"0700 Ev18 hp10 m2575";"7";"0";"E";"V";"18";"10";"10";"2575";;"2252707 0.32460137 0.32460137 WITH 1#2#3#4 ";"POINT Z (235834.89008 6582981.95981 26.90644)";"6173"
"577440718";"45";"6";"2018-05-09";"2019-10-11T15:18:30";"AutoPASS + automatisk";"Vegfinans E18 Vestfold AS";"E18 Ramsum";"2035";"www.e18vestfold.no";"Begge retninger";"4";"26";"12";"20";"Nei";;;;;;;"Ikke timesregel";;;"Nei";;;;"Privat";"Statens vegvesen";"POINT (232141.070068359 6578668.68994141 29.2000007629395)";"Sandefjord";"Vestfold";"SØR";"Vestfold";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"0702 Vestfold syd 2014-2019,0707 Vestfold veglys 2016-2021,0706 Vestfold elektro 2018-2023,0702 Vestfold vest 2019-2027,0704 Vestfold riksveg 2019-2020,9202 Nedre Telemark og Vestfold 2020-2021,9202 Nedre Telemark og Vestfold 2021-2023";"0700 Ev18 hp8 m3594";"7";"0";"E";"V";"18";"8";"8";"3594";;"2252899 0.95934959 0.95934959 WITH 1#2#3#4 ";"POINT Z (232134.20706 6578671.73976 29.21177)";"6173"
"579090246";"45";"2";"2015-09-07";"2018-03-02T02:00:24";"AutoPASS + automatisk";"Vegfinans E6 Gardermoen - Moelv AS";"Minnesund - Hedmark grense";"2029";"www.e6bompenger.no";"Begge retninger";"4";"29";"22";"35";;;;;;;;"Ikke timesregel";;;"Nei";;;;;;;"Eidsvoll";"Akershus";"ØST";"Akershus";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"0205 ROMERIKE MIDT 2011-2016,0205 Romerike Midt 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus";"0200 Ev6 hp15 m1997";"2";"0";"E";"V";"6";"15";"15";"1997";;"2282260 0.08939194 0.08939194 WITH 1#2#3#4 ";"POINT Z (293051.41759 6703981.13671 149.0297)";"6173"
"579100209";"45";"2";"2017-01-04";"2019-10-17T12:38:09";"AutoPASS + automatisk";"Østfold Bompengeselskap AS";"E18 RAMSTAD";"2029";"www.ostfold-bompengeselskap.no";"Begge retninger";"13";"8";"10";"18";;;;;;;;"Ikke timesregel";;;"Nei";;;;;;"POINT (292919.495501383 6609995.5172706)";"Eidsberg";"Østfold";"ØST";"Østfold";"RUTE2A 2010-2019,RUTE2A 2014-2023 / 2018-2029";"0102 ØSTFOLD NORD 2014-2019,0102 ØSTFOLD NORD 2019-2022,01E2 D/v veg- og gatebelysning Østfold 2018-2023";"0100 Ev18 hp4 m846";"1";"0";"E";"V";"18";"4";"4";"846";;"2388337 0.44318001 0.44318001 WITH N/A ";"POINT Z (292919.55035 6609995.29108 171.4942)";"6173"
"589029814";"45";"3";"2017-03-30";"2019-09-13T10:52:56";"AutoPASS + automatisk";"Eksportvegen AS";"Vågstranda bomstasjon";;"www.eksportvegen.no";"Begge retninger";"1";"55";"33";"74";;;;;;;;"Omvendt timesregel";"60";"550006";"Nei";"2014";;;;;"POINT (107758.14 6962701.84 17.6)";"Rauma";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"RUTE6D 2014-2023 / 2018-2029";"1539 Indre Romsdal - Tunnel og berg 2014-2018,1538 Indre Romsdal - Tunnelrenhold 2014-2018,1503 Indre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd";"1500 Ev136 hp5 m13130";"15";"0";"E";"V";"136";"5";"5";"13130";;"2497858 0.42708333 0.42708333 WITH 1#2 ";"POINT Z (107763.95109 6962704.94393 18.01025)";"6173"
"592916818";"45";"2";"2015-09-07";"2018-09-14T08:07";"AutoPASS + automatisk";"Vegfinans E16 Kongsvingervegen AS";"E16 Åsum";;"www.rv2.no";"Begge retninger";"3";"3";"33";"55";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2015";;;"Stat, Statens vegvesen";"Statens vegvesen";;"Kongsvinger";"Hedmark";"ØST";"Hedmark";"RUTE2B 2010-2019,RUTE2B 2014-2023 / 2018-2029";"0407 Kongsvinger 2012-2017,0407 Kongsvinger 2017-2021";"0400 Ev16 hp3 m5184";"4";"0";"E";"V";"16";"3";"3";"5184";;"2499864 0.84196205 0.84196205 WITH 1#2#3#4 ";"POINT Z (330450.49195 6678376.26504 154.76449)";"6173"
"594154687";"45";"1";"2015-05-08";"2019-10-18T10:56:44";"AutoPASS + automatisk";"Vegfinans E16 Kongsvingervegen AS";"Fv. 250 Fulu";;"www.rv2.no";"Begge retninger";"5";"3";"17";"28";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2015";;;"Stat, Statens vegvesen";"Statens vegvesen";"POINT (327926.19 6678680.85 0)";"Sør-Odal";"Hedmark";"ØST";"Hedmark";"";"0407 Kongsvinger 2012-2017,0407 Kongsvinger 2017-2021";"0400 Fv198 hp1 m348";"4";"0";"F";"V";"198";"1";"1";"348";;"705187 0.4344364 0.4344364 WITH N/A ";"POINT Z (327926.0183 6678680.59733 173.58707)";"6173"
"594154688";"45";"1";"2015-05-08";"2019-01-28T19:00:08";"AutoPASS + automatisk";"Vegfinans E16 Kongsvingervegen AS";"Fv. 175 Åsum";;"www.rv2.no";"Begge retninger";"4";"3";"17";"28";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2015";;;"Stat, Statens vegvesen";"Statens vegvesen";"POINT (330434.79 6678299.73 0)";"Kongsvinger";"Hedmark";"ØST";"Hedmark";"";"0407 Kongsvinger 2012-2017,0407 Kongsvinger 2017-2021";"0400 Fv175 hp3 m9781";"4";"0";"F";"V";"175";"3";"3";"9781";;"2499814 0.17990654 0.17990654 WITH N/A ";"POINT Z (330434.59213 6678300.06432 153.29127)";"6173"
"636148679";"45";"3";"2017-03-30";"2019-10-17T21:25:07";"AutoPASS + automatisk";"Eksportvegen AS";"Skjegstad bomstasjon";;"www.eksportvegen.no";"Begge retninger";"3";"55";"35";"81";;;;;;;;"Omvendt timesregel";"60";"550006";"Nei";;;;;;;"Vestnes";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1503 IndreRomsdal 2006-2013,1539 Indre Romsdal - Tunnel og berg 2014-2018,1538 Indre Romsdal - Tunnelrenhold 2014-2018,1503 Indre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd";"1500 Fv5981 hp1 m3347";"15";"0";"F";"V";"5981";"1";"1";"3347";;"248943 0.20150365 0.20150365 WITH N/A ";"POINT Z (97162.13148 6964010.44507 19.5)";"6173"
"636148680";"45";"3";"2017-03-30";"2019-09-05T22:21:39";"AutoPASS + automatisk";"Eksportvegen AS";"Skorgen bomstasjon";;"www.eksportvegen.no";"Begge retninger";"4";"55";"35";"81";;;;;;;;"Omvendt timesregel";"60";"550006";"Nei";;;;;;;"Vestnes";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1503 IndreRomsdal 2006-2013,1539 Indre Romsdal - Tunnel og berg 2014-2018,1538 Indre Romsdal - Tunnelrenhold 2014-2018,1503 Indre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd";"1500 Fv5981 hp1 m17554";"15";"0";"F";"V";"5981";"1";"1";"17554";;"248944 0.81419593 0.81419593 WITH N/A ";"POINT Z (95344.84629 6962623.34297 31.37857)";"6173"
"640648008";"45";"2";"2017-03-30";"2019-06-03T13:48:37";"AutoPASS + automatisk";"Veipakke Salten AS";"Rønvikveien";"2030";"bomveinord.no";"Begge retninger";"9";"30";"16";"36";"Nei";;;;;;;"Standard timesregel";"60";"300003";"Ja";"2015";;;;"Statens vegvesen";"POINT (474307.33 7463480.3 474307.33)";"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"";"";"1804 Kv21500 hp1 m135";"18";"1804";"K";"V";"21500";"1";"1";"135";;"854680 0.08594859 0.08594859 WITH N/A ";"POINT Z (474307.0357 7463480.5195 19.11014)";"6173"
"640648009";"45";"2";"2017-03-30";"2019-10-23T20:54:19";"AutoPASS + automatisk";"Veipakke Salten AS";"Jernbaneveien";"2030";"bomveinord.no";"Begge retninger";"8";"30";"16";"36";"Nei";;;;;;;"Standard timesregel";"60";"300003";"Ja";"2015";;;;"Statens vegvesen";"POINT (474015.72 7463615.95 474015.72)";"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"RUTE7 2010-2019,RUTE7 2014-2023 / 2018-2029";"1806 BODØ 2015-2020,5002 Salten 2014-2020,9502 Salten 2020-2025,9551 Nordland 2020-2025,DK Salten";"1800 Rv80 hp52 m2513";"18";"0";"R";"V";"80";"52";"52";"2513";;"885288 0.87129155 0.87129155 WITH N/A ";"POINT Z (474015.77698 7463615.63808 3.95417)";"6173"
"640648010";"45";"2";"2017-03-30";"2019-10-10T22:59:26";"AutoPASS + automatisk";"Veipakke Salten AS";"Kirkeveien";"2030";"bomveinord.no";"Begge retninger";"7";"30";"16";"36";"Nei";;;;;;;"Standard timesregel";"60";"300003";"Ja";"2015";;;;"Statens vegvesen";"POINT (475146.85 7463107.63 475146.85)";"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"";"1806 BODØ 2015-2020,5002 Salten 2014-2020,1805 Sør-Salten 2020-2025,1852 Salten 2020-2025";"1800 Fv834 hp1 m299";"18";"0";"F";"V";"834";"1";"1";"299";;"886041 0.02752471 0.02752471 WITH N/A ";"POINT Z (475146.91926 7463107.35334 21.42868)";"6173"
"640648011";"45";"2";"2017-03-30";"2019-06-03T13:48:37";"AutoPASS + automatisk";"Veipakke Salten AS";"Junkerveien";"2030";"bomveinord.no";"Begge retninger";"6";"30";"16";"36";"Nei";;;;;;;"Standard timesregel";"60";"300003";"Ja";"2015";;;;"Statens vegvesen";"POINT (475337.56 7462947.48 475337.56)";"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"";"";"1804 Kv16330 hp1 m155";"18";"1804";"K";"V";"16330";"1";"1";"155";;"854539 0.12068018 0.12068018 WITH N/A ";"POINT Z (475337.87001 7462947.78017 19.26437)";"6173"
"640648012";"45";"2";"2017-03-30";"2019-06-28T14:05:39";"AutoPASS + automatisk";"Veipakke Salten AS";"Gamle Riksvei";"2030";"bomveinord.no";"Begge retninger";"5";"30";"16";"36";"Nei";;;;;;;"Standard timesregel";"60";"300003";"Ja";"2015";;;;"Statens vegvesen";"POINT (475317.87 7461991.66 475317.87)";"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"";"";"1804 Kv13750 hp3 m308";"18";"1804";"K";"V";"13750";"3";"3";"308";;"854449 0.2613082 0.2613082 WITH N/A ";"POINT Z (475317.75942 7461991.42826 14.42181)";"6173"
"640648013";"45";"2";"2017-03-30";"2019-11-01T12:26:54";"AutoPASS + automatisk";"Veipakke Salten AS";"Skjæringa";"2030";"bomveinord.no";"Begge retninger";"4";"30";"16";"36";"Nei";;;;;;;"Standard timesregel";"60";"300003";"Ja";"2015";;;;"Statens vegvesen";"POINT (475709.57 7462383.34 475709.57)";"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"RUTE7 2010-2019,RUTE7 2014-2023 / 2018-2029";"1806 BODØ 2015-2020,5002 Salten 2014-2020,9502 Salten 2020-2025,9551 Nordland 2020-2025,DK Salten";"1800 Rv80 hp55 m2925";"18";"0";"R";"V";"80";"55";"55";"2925";;"886007 0.90594986 0.90594986 WITH N/A ";"POINT Z (475710.06841 7462383.9996 18.6)";"6173"
"642371370";"45";"1";"2015-10-22";"2019-09-11T07:34:35";"AutoPASS + automatisk";"BPS Nord - Hålogalandsbrua AS";"E6/E10 Leirvik";"2034";"www.haalogalandsbrua.no";"Begge retninger";"1";"56";"42";"99";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2015";;;"Stat, Statens vegvesen";"Statens vegvesen";"POINT (605088.4 7597983.8 605088.4)";"Narvik";"Nordland";"NORD";"Midtre Hålogaland vegavdeling";"RUTE8A 2010-2019,RUTE8A 2014-2023 / 2018-2029";"5004 Harstad_Narvik 2014-2020,1816 Ofoten 2018-2023,DK Midtre Hålogaland";"1800 Ev10 hp31 m2325";"18";"0";"E";"V";"10";"31";"31";"2325";;"885156 0.36704959 0.36704959 WITH N/A ";"POINT Z (605085.51444 7597977.6183 15.42946)";"6173"
"668061181";"45";"1";"2016-02-18";"2019-10-23T08:59:51";"Kun manuell";;;;;;;;;;;;;;;;;;;;;;;;"Privat";"Privat";;"Ringsaker";"Hedmark";"ØST";"Hedmark";"";"0401 Nordre Hedmarken 2012-2017,0401 Nordre Hedmarken 2017-2022";"0400 Fv229 hp1 m9185";"4";"0";"F";"V";"229";"1";"1";"9185";;"704759 0.98872939 0.98872939 WITH N/A ";"POINT Z (269159.59715 6788684.27898 927.38316)";"6173"
"710608425";"45";"2";"2017-03-30";"2019-01-04T13:33:36";"AutoPASS + automatisk";"Troms Bompengeselskap AS";"Samasjøen";"2031";"harstadpakken.no";"Begge retninger";"8";"59";"13";"20";"Nei";;;;;;;"Standard timesregel";"60";"590004";"Nei";"2016";;;"Kommune";"Statens vegvesen";"POINT (562255.44 7633578.38 9.04)";"Harstad";"Troms";"NORD";"Midtre Hålogaland vegavdeling";"";"";"1903 Kv1111 hp1 m110";"19";"1903";"K";"V";"1111";"1";"1";"110";;"1108720 0.32519264 0.32519264 WITH N/A ";"POINT Z (562254.94345 7633582.83041 8)";"6173"
"710608427";"45";"2";"2017-03-30";"2019-10-16T09:36:53";"AutoPASS + automatisk";"Troms Bompengeselskap AS";"Rv83 Lokket";"2031";"harstadpakken.no";"Begge retninger";"5";"59";"13";"20";"Nei";;;;;;;"Standard timesregel";"60";"590004";"Nei";"2016";;;"Stat, Statens vegvesen";"Statens vegvesen";"POINT (562227.5 7631089.45 2.87)";"Harstad";"Troms";"NORD";"Midtre Hålogaland vegavdeling";"RUTE8A 2010-2019,RUTE8A 2014-2023 / 2018-2029";"1909 HINNØY 2015-2020,5004 Harstad_Narvik 2014-2020,DK Midtre Hålogaland";"1900 Rv83 hp3 m1086";"19";"0";"R";"V";"83";"3";"3";"1086";;"1126309 0.53448925 0.53448925 WITH N/A ";"POINT Z (562220.32474 7631088.06096 3.29278)";"6173"
"710608428";"45";"2";"2017-03-30";"2019-01-04T13:33:36";"AutoPASS + automatisk";"Troms Bompengeselskap AS";"Steinveien";"2031";"harstadpakken.no";"Begge retninger";"3";"59";"13";"20";"Nei";;;;;;;"Standard timesregel";"60";"590004";"Nei";"2016";;;"Kommune";"Statens vegvesen";"POINT (563043.31 7630809.7 48.14)";"Harstad";"Troms";"NORD";"Midtre Hålogaland vegavdeling";"";"";"1903 Kv1240 hp1 m749";"19";"1903";"K";"V";"1240";"1";"1";"749";;"1108881 0.34753984 0.34753984 WITH N/A ";"POINT Z (563050.13642 7630812.97062 47.9337)";"6173"
"710608430";"45";"2";"2017-03-30";"2019-10-16T09:36:53";"AutoPASS + automatisk";"Troms Bompengeselskap AS";"Rv83 Kanebogen";"2031";"harstadpakken.no";"Begge retninger";"1";"59";"13";"20";"Nei";;;;;;;"Standard timesregel";"60";"590004";"Nei";"2016";;;"Stat, Statens vegvesen";"Statens vegvesen";"POINT (563160.01 7630211.96 29.04)";"Harstad";"Troms";"NORD";"Midtre Hålogaland vegavdeling";"RUTE8A 2010-2019,RUTE8A 2014-2023 / 2018-2029";"1909 HINNØY 2015-2020,5004 Harstad_Narvik 2014-2020,DK Midtre Hålogaland";"1900 Rv83 hp2 m9560";"19";"0";"R";"V";"83";"2";"2";"9560";;"1126309 0.13763237 0.13763237 WITH N/A ";"POINT Z (563153.59857 7630212.75219 29.1053)";"6173"
"710608431";"45";"2";"2017-03-30";"2019-01-04T13:33:36";"AutoPASS + automatisk";"Troms Bompengeselskap AS";"Kongsveien";"2031";"harstadpakken.no";"Begge retninger";"4";"59";"13";"20";"Nei";;;;;;;"Standard timesregel";"60";"590004";"Nei";"2016";;;"Kommune";"Statens vegvesen";"POINT (562073.58 7630876.26 6.13)";"Harstad";"Troms";"NORD";"Midtre Hålogaland vegavdeling";"";"";"1903 Kv1235 hp1 m103";"19";"1903";"K";"V";"1235";"1";"1";"103";;"1108872 0.47898087 0.47898087 WITH N/A ";"POINT Z (562074.55999 7630872.311 9.08222)";"6173"
"726919508";"45";"2";"2017-03-30";"2019-09-13T10:52:56";"AutoPASS + automatisk";"Eksportvegen AS";"Vikebukt bomstasjon";;"www.eksportvegen.no";"Begge retninger";"2";"55";"69";"158";"Nei";;;;;;;"Omvendt timesregel";"60";"550006";"Nei";"2015";;;;;"POINT (97443.65 6966846.51 14.58)";"Vestnes";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"RUTE6D 2010-2019,RUTE6D 2014-2023 / 2018-2029";"1503 Indre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd";"1500 Ev136 hp4 m2389";"15";"0";"E";"V";"136";"4";"4";"2389";;"2568305 0.70866142 0.70866142 WITH N/A ";"POINT Z (97443.36541 6966846.45057 8.61163)";"6173"
"732290250";"45";"2";"2017-03-30";"2019-10-22T08:31:33";"AutoPASS + automatisk";"Vegfinans Bypakke Grenland AS";"Borgestadalleen";"2026";"www.vegfinans.no/kontakt";"Mot metrering";"5";"58";"17";"27";"Ja";"23";"38";"07:00";"09:00";"15:00";"17:00";"Standard timesregel";"60";"580027";"Ja";"2016";;;"Stat, Statens vegvesen";"Statens vegvesen";"POINT (194402.87 6570265.86 20.67)";"Skien";"Telemark";"SØR";"Telemark";"";"0804 Nedre Telemark sør 2014-2020,0810 Telemark elektro 2014-2019,0811 Telemark veglys 2016-2019,0804 Nedre Telemark 2020-2023,0811 Telemark elektro 2020-2023,0811 Telemark veglys 2020-2023";"0800 Fv32 hp4 m1619";"8";"0";"F";"V";"32";"4";"4";"1619";;"521398 0.46438152 0.46438152 WITH 1 ";"POINT Z (194399.81953 6570264.60167 20.48902)";"6173"
